ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
6.080816964,162.2636883,1117.886103,7.621234063,377.7193867,364.2735781,14.2100908,99.11860138,0.06804352,0
6.41844766,124.8479917,124.9031678,5.713940404,,396.6729763,18.42322647,73.10199735,1.340862728,0
7.428798086,233.6938372,121.4770145,8.946504194,264.9160462,311.9742339,10.74910668,108.5894144,4.593797413,1
7.501685185,216.432576,610.1171725,7.322162833,,384.018547,15.95549106,78.82888343,2.505381512,1
7.987816409,185.8189891,562.5361285,9.886831314,341.066404,560.7877028,22.46612757,64.39542225,1.125293637,1
10.01530681,169.6735306,507.6681623,5.457299213,393.2646996,359.7781341,16.82030772,60.37604138,3.186916344,0
6.734579159,110.8657883,761.9786559,2.621267556,368.387038,417.2493946,12.11872032,33.49938102,0.791967655,1
5.802554133,176.0065361,515.0636944,7.415053894,278.0933093,291.1215276,19.42253502,81.36856759,0.043457584,0
4.931021158,217.538504,328.7739818,5.837151802,310.6329105,476.4586674,11.43423936,48.55190969,4.336265989,0
5.90360494,218.1531069,498.7308462,7.432010935,349.9228521,414.3651494,14.78598251,72.60797967,2.932449252,0
6.950309541,151.784319,1463.611196,8.487855965,384.1560786,363.6184916,13.71370292,96.58286502,4.310270838,0
9.691836795,168.8795392,646.1144546,6.409476274,387.2999071,372.022817,15.19819136,74.0073726,0.11914912,0
6.223583051,214.8501112,694.8335264,8.034868235,369.7266834,319.7666815,10.24786327,65.30863745,5.444217782,0
7.335681927,240.1345719,885.9902354,5.400497252,,359.5763336,13.51488652,72.77101719,2.899013883,1
6.975365656,179.5214064,1475.844114,5.21504235,339.4922222,396.6966974,13.69708744,110.4310803,2.486181558,0
8.78258991,205.3041489,400.3218508,7.044833011,313.4117075,374.523197,11.83831294,47.65364194,2.939401732,0
10.79039864,200.9437304,1037.85906,6.756200029,279.2023071,380.4998179,11.2553569,31.96629681,5.994873351,0
6.203696841,216.1221437,1088.177806,7.856311801,377.2538339,301.8959591,16.21071289,64.40935886,2.652461882,0
6.265840836,187.6134376,930.6204043,7.317569734,,507.5674883,18.13769053,79.34988134,2.609297823,0
8.566241316,164.2743931,178.4385925,6.055985023,281.6780401,389.9780973,14.83663674,44.36757376,10,0
8.022837234,215.9076249,1031.4648,3.903496226,,383.2600282,19.03487739,80.31759655,4.240752084,0
9.770060989,226.5382887,142.937331,5.72622359,,417.1252097,10.06607565,67.30422419,1.751768965,0
7.875892278,172.6892999,914.4068418,6.941216657,355.2530789,298.6717594,13.6377826,,3.686815613,1
6.461061864,167.0300972,1122.392707,7.735347786,,347.7923206,10.68976878,75.28868753,1.479106785,0
7.885982246,192.360737,355.9063414,8.261635176,261.3570408,475.8764151,10.79942845,53.6198474,0.779716174,1
8.663055371,188.3687408,1270.351911,4.074141162,395.9042077,325.0011155,16.9179938,91.41687997,2.7253537,0
8.230723272,173.5319472,94.01301802,5.636388433,439.7879384,459.6331197,16.28331118,89.92425262,7.900864512,0
7.760911047,172.0343853,1273.528652,8.649614737,393.5548922,426.5058343,16.31165824,74.54398067,7.941127218,0
8.600012034,274.8283693,717.4771234,5.265718338,364.6826343,581.0781564,13.63601398,62.11964303,1.255219211,0
8.753943386,173.4741859,365.5025129,7.597653599,282.5981192,407.6429623,20.20059242,79.1040188,2.250279577,0
9.073238487,185.8257264,243.9783102,8.806392749,286.2238757,355.9375965,7.781493373,39.62383474,0.713385715,0
7.973064831,244.2945577,1432.295393,8.647879533,,278.4755859,10.04694318,107.6108062,10,0
6.74932288,199.0792169,155.365102,7.953572279,,531.4766665,14.69095388,58.41286017,10,0
7.22007053,211.7832353,338.6854589,8.267536832,251.4434997,512.8990364,19.16662023,73.24898433,3.14526015,1
8.80976345,229.6031728,554.3424038,7.837777991,390.4676837,558.1765918,15.75478461,36.26753003,4.895266211,0
5.774596494,133.6499247,949.340531,6.975602004,252.1089251,381.0587763,17.20000825,71.18154442,3.766852811,0
7.553009963,139.129083,839.9615737,3.876812715,,601.526167,13.36816454,68.29868905,2.697992741,1
6.409991782,214.7318875,232.183064,9.035250354,321.3832777,306.7843022,12.47730317,79.69207986,0.164471179,0
7.043117234,210.7207687,470.1055764,5.69375192,376.4846222,375.6726908,14.70859901,43.2998201,1.819611536,1
8.917677794,201.455808,396.1900681,7.525440975,276.2069197,432.5899955,17.82192185,70.23960067,3.369818343,0
7.286648602,183.867245,359.637139,8.450272355,366.1766336,548.6377021,13.44879664,69.05413814,3.395250525,1
7.069654822,239.2782545,646.1592879,6.47599443,356.1707021,484.1047845,18.69224837,50.12841529,1.401012963,1
4.960215789,180.401506,1070.845606,6.424098533,,358.5164768,16.329625,66.30262949,8.526047235,0
8.119380349,183.9334762,365.3067517,6.457686555,371.7883636,433.2394286,14.5842314,66.02915612,0.549451016,1
7.968226272,195.8671168,581.6843756,6.36353754,387.356938,310.851138,11.75837424,52.40618787,2.081598995,1
10.24488208,236.4767207,616.8302689,7.404434524,359.9305657,357.0662032,18.02033109,58.27125706,3.522115776,0
6.538332648,134.3111598,1465.861968,5.322111986,,599.6145353,9.253350629,100.335665,3.583412335,0
7.328725491,198.476439,1434.266217,6.341406959,299.5216733,470.5997606,15.04581675,61.14608669,3.137822913,0
7.374075526,148.8627584,1210.199495,6.82046898,335.6604497,485.805431,13.77335021,60.94434264,0.965943717,0
9.36617992,197.3395594,400.4054352,7.446411727,,373.5498674,11.36727498,79.15582198,0.509542692,0
6.857056701,206.2088341,148.6541054,7.930381857,299.1315985,347.1807804,19.35076512,80.62187235,3.031312462,1
7.418532289,228.5395427,509.5109997,7.871025151,322.2696608,392.5325975,15.1681892,84.37071295,2.743642627,1
7.911844765,182.4544618,436.8520967,6.407647889,325.9504112,397.3375083,16.50665808,74.46264571,0.592997681,1
7.279913685,187.2027122,783.5924102,8.45766165,337.8619224,488.9763942,17.68978466,77.13188934,3.663755141,1
6.330349578,255.2594926,1177.70547,8.761916273,,442.499532,11.09420248,93.27423247,1.821855346,0
7.291134989,170.8277923,1294.568261,7.074062934,365.9413461,400.9652703,14.00387351,51.60300428,3.305698381,0
8.610447625,157.5522384,1275.052924,6.680188314,262.9957564,377.6972828,17.40103888,69.4611111,5.448778923,0
5.460227051,241.76834,571.5295638,5.783275484,313.8855478,328.5794292,18.2960013,84.51098531,0.558007312,0
7.199454511,224.0344173,1046.489798,5.871179933,,479.8254966,15.92141255,73.06421839,0.057991512,0
5.949818778,233.9778097,503.6095864,8.533888278,331.8381671,490.0470946,12.22534179,31.80202422,4.530170631,0
8.792569943,224.7635092,138.3130377,5.290690953,,416.5966342,12.06350146,91.85615637,2.822499023,0
4.715219643,215.4790683,1067.269635,7.782915308,382.9587368,403.7035016,14.77709169,56.95693886,3.608316273,0
6.161617229,224.4716541,64.24995123,8.635030814,,472.3421246,13.84838852,74.58298103,5.463348112,0
7.565817813,192.4279651,643.3147518,6.845300491,,529.7303121,16.02143866,62.53355679,4.870776866,1
9.348286044,178.8053803,527.5999405,8.5911131,281.3861972,520.2728606,10.79548173,75.84754249,9.726444635,0
6.901374608,179.7567079,1055.397431,7.287310207,,311.0930645,10.23827087,42.07531453,2.303192461,0
6.16720071,204.4862816,1161.055936,7.434492748,318.1832966,338.9352709,16.24475501,94.60531109,2.011197466,0
9.821735604,209.2173441,490.9372222,7.452361819,351.0522422,408.8535622,13.92128166,70.2052406,1.541927742,0
4.827979149,217.7889322,1226.859171,8.021667794,,594.7025458,12.19423157,77.16978862,0.500612365,0
3.701791065,178.2857485,476.1793027,6.772750799,316.4338541,388.339277,11.55709678,73.25622049,2.550155578,0
7.660021675,212.483172,697.173222,8.142512834,352.8691647,435.2829807,8.93024245,75.60097955,0.973090139,1
6.246918663,191.7874419,1104.176864,7.29457739,395.7395287,501.5326526,14.69539103,80.0500311,7.626622746,0
5.468150774,184.9442319,1054.734332,6.404354015,351.3453261,434.3502193,11.81294171,77.37136148,2.625380178,0
8.062534671,169.7754752,1481.684285,8.027829882,240.8976289,454.5437655,18.62169782,63.51951581,2.695648481,0
7.365701071,165.8929699,376.4834851,8.326154937,,369.2897773,7.401868176,66.68694981,1.315164492,1
6.153882054,160.306685,1010.360975,6.730577013,305.0940001,424.446185,14.37496689,41.27982974,0.160168634,0
5.079543402,210.3691037,934.038767,8.378282177,342.4983613,489.5450548,14.82390352,69.19335842,0.096775565,0
8.308685992,180.8678007,1376.892759,6.664786369,,437.3895263,9.675166667,69.03511345,1.651482061,0
7.975301767,198.2040824,276.7251054,8.899711626,289.5996918,424.4542545,18.15675398,31.59940356,0.26506899,1
6.851236204,188.9978501,1140.107337,5.047915869,322.7545993,523.0526626,16.09019349,57.28576319,2.80066895,0
9.769955494,171.722555,873.9894936,7.704989892,282.1055454,359.4609502,13.4752729,83.62226024,6.385214905,0
5.394872851,240.9791038,448.2655112,6.611448597,318.6890104,410.1582218,13.10991087,56.91398087,6.434560635,0
4.711712244,150.5635935,737.9306255,6.906910694,,431.651283,12.82938017,64.3949066,3.228017934,0
5.962137895,196.6589466,533.9760658,8.986784338,294.3157326,530.0529193,13.82205734,85.77722213,0.711848492,0
6.931620975,215.2455321,890.004434,6.931786686,,374.4550618,11.6210743,77.94082203,5.963253674,0
7.365009174,160.2118222,1339.050886,8.283068934,357.7310768,344.6937399,14.21953213,34.28841274,6.517130324,0
6.638145913,234.7793796,875.4922274,5.736026878,377.1781189,613.6335477,14.19127381,48.91588146,0.656907771,1
7.528083095,179.7195206,965.9975066,8.681983466,,360.9328038,13.63334974,72.71791977,4.011667976,1
5.122690864,177.6853558,802.1843783,5.849569808,353.6267682,279.6649198,13.96432121,44.54298517,1.012800723,0
9.165646906,177.0558901,124.1899843,6.430934808,315.2829021,507.7900618,15.2880379,35.76760104,4.868182168,0
6.876773232,166.6351805,387.6449075,9.492361329,287.41238,479.479409,10.69706756,65.65532568,10,0
8.675943747,149.5632817,763.4025077,8.257751125,317.5014397,605.3983749,15.21837835,82.70347041,0.091458052,0
7.51408802,166.9229798,499.8411614,6.58998049,285.8993855,410.6882969,15.29061375,75.59522222,6.829754128,0
7.685129829,225.3675192,313.5572168,6.002653035,296.6308987,445.7688122,16.25411187,83.89112947,2.923591663,1
7.85465092,216.7828813,780.9926208,7.784203339,306.6433363,447.167101,10.60954491,36.87208589,10,0
7.67156284,155.2714251,518.0742005,7.817129175,,436.9889344,12.65751247,,1.876518966,1
7.96408414,198.1473265,424.2560826,8.972661232,283.108492,531.6026342,19.80628717,81.92682594,5.639568214,0
8.993728795,166.3909151,722.7788553,8.895421661,317.6203458,527.45964,12.81926988,55.5362628,0.193276602,0
7.294781755,231.1675375,243.2621742,5.138838499,349.0673627,386.0711492,15.01808483,63.34096824,1.225163852,1
8.063505636,205.2351938,1395.231313,6.485809597,266.6393836,313.0096389,11.62360464,28.40087734,0.208103411,0
6.865396459,164.0703716,1308.168042,7.381256051,338.4294619,607.1025732,14.92914993,113.0488857,10,0
9.160175823,175.6377301,1076.049849,10.41083527,307.9976308,402.8873087,15.15200393,74.35442275,5.094379659,0
5.985411547,246.0308561,204.01005,8.222533309,345.8088086,445.7668532,10.76369093,98.36865575,5.742745965,0
9.701410649,197.6174938,1175.022019,6.63067451,337.038752,641.5258452,15.55450572,63.68435224,8.340180803,0
6.939763074,185.6314869,1221.538126,7.043424624,375.4340325,462.5351147,17.19499164,74.55779007,0.266832959,0
4.853837347,142.2774127,1163.258696,9.502685366,,429.6901557,16.2927178,58.96290239,1.461315536,0
7.192156622,212.2644411,215.2505363,5.793011891,362.8526538,450.5359095,18.17648296,,0.221052289,1
5.978422514,234.2006412,983.6665377,7.851400221,364.1056922,393.2539151,15.16157744,64.73231058,0.710180291,0
8.260965323,187.6663787,1259.770954,7.298510421,,390.4268891,12.35389619,85.21436889,0.781624311,0
6.021064031,185.4363401,887.1624318,6.572681848,356.9710327,366.8131076,16.43962942,76.76438483,1.899585547,0
6.33072485,139.3622529,987.2906941,5.311990413,339.3279049,446.4943942,10.56707076,89.69288268,0.938229145,0
4.165688904,197.3575883,714.6270452,8.283955431,295.3510702,358.0973864,12.95778504,71.69435135,0.319343676,0
6.321540521,194.2768568,816.6256138,5.836980436,354.8211938,361.0372382,11.6721905,57.31697668,0.54993406,0
3.36418101,223.9957005,99.84644461,7.112622452,374.3091305,344.7183136,15.45738344,60.15134582,0.477956508,0
4.624145765,203.0543097,976.4963819,8.68232956,351.3356961,346.0305439,11.55630174,62.95152737,10,0
8.140621984,206.2949006,168.0984587,7.794726949,321.2840794,485.2544296,15.57487691,49.15196026,4.272518413,1
8.178700238,206.6766753,680.7711618,5.889945335,,387.6181112,17.67989831,55.02328573,10,0
7.638186343,147.7110861,474.3498916,5.677451117,279.1644463,395.9768245,13.32612501,63.6268939,1.738065557,1
5.549535785,215.5337952,840.8705278,7.764668384,342.2624979,349.4310989,6.124625358,65.83299007,0.978721898,0
6.928432966,209.7519548,243.4536865,6.045077938,323.7883827,539.4647234,20.27898974,72.73520686,4.802820322,1
6.994596191,128.4825174,1052.882933,4.449122633,281.7247145,348.2645907,15.14200557,58.15730431,1.184705916,0
5.262452966,199.8458748,1202.766729,7.886383491,332.6151538,293.8342645,13.21753604,54.54961804,1.067383311,0
9.255097453,189.5098115,286.8639521,8.226724799,287.087053,567.7222811,14.98005401,71.20620916,0.793873821,0
8.316043436,187.8296169,201.2539767,9.141597004,322.9178476,277.0508017,13.29025193,59.45432462,0.416679435,1
6.668553739,160.9203841,260.99745,5.305394004,338.6308276,416.8980711,15.79310142,53.27603262,0.889010495,1
7.040328758,154.3725428,1321.834965,6.084132842,343.032161,597.9792737,17.11854325,56.12402405,1.317002458,0
7.312574212,204.7372919,815.8744295,7.980192743,318.6772727,311.6355739,20.37683817,69.02052992,3.362520394,1
3.937397697,278.3403578,727.5284442,7.992914378,334.5519655,384.783185,17.40662581,64.2107668,0.193823066,0
6.629233926,251.4628444,204.7321377,6.19491,395.0882448,355.831683,14.32455235,67.58431075,0.709092706,1
5.977023628,182.4066446,991.8562098,5.887885103,300.608233,424.6501794,18.06347006,73.83690919,4.966816889,0
5.497569985,129.8832965,1308.599408,6.82790088,327.5517887,525.224717,17.65741087,32.18537822,0.476712612,0
6.578349561,230.8200077,1250.869511,7.656806896,364.1301406,305.6294093,18.48139641,72.20507471,1.258593883,0
9.69652979,223.5784735,957.779328,7.385414294,351.1613311,510.0468968,14.20522105,73.19247007,5.999871546,0
7.961264292,209.8660948,159.1541391,6.941061732,370.3836939,338.9571983,11.34256197,51.15966921,0.504990799,1
6.143231515,210.6703042,212.9756894,7.284675602,,448.5956405,7.024747096,55.80350265,0.259082592,0
7.858874172,216.6223922,121.4980313,6.932457939,,301.9535508,19.2109908,67.71258467,1.988075051,1
9.099033155,211.0511462,423.3448639,8.166793312,365.8123125,447.5206554,18.55347833,60.16274551,1.080412128,0
8.386950524,229.4897671,246.7091274,7.748921295,320.4406637,398.5447626,18.20291571,41.06424689,2.48627098,1
7.089445555,194.7638713,427.0696584,8.493347624,294.8362177,350.0851155,18.96201401,79.9583213,4.885936975,1
6.029594833,164.6359208,608.3341808,8.852270123,272.5242628,533.5838575,10.95830566,83.66233135,0.442537989,0
8.04733497,220.5018877,1417.325037,7.059382856,371.9126148,536.1839,15.30343324,67.90175839,2.607499325,0
7.590228078,226.0038444,935.0452867,6.208574003,356.3380794,472.3690935,11.9952395,55.02916552,2.112677531,1
8.34278983,236.714399,1260.711989,6.588566093,407.3120824,299.1942452,20.7376636,68.31434712,0.46673084,0
7.952757703,200.9699224,1080.009676,7.713783212,395.0903643,464.024917,15.08933914,63.6245653,2.934486323,0
8.574329073,214.9928661,213.1295393,7.300091677,389.8170357,465.352665,22.08940183,24.53277334,0.959130284,0
6.197147183,180.9589048,1117.084589,6.471639404,367.7325204,411.58131,11.59864559,,2.007321329,0
8.976091098,171.9718037,448.8933783,7.304628015,330.1337768,442.7587559,11.36475106,95.89849469,0.257563746,0
7.296399407,188.9128648,976.7063781,6.192192751,,338.3208398,17.8601008,66.73703061,1.846248515,1
10.11289131,236.392817,544.3948618,6.608774672,303.5298176,278.3551233,14.57605743,72.87269686,1.097854089,0
5.966218273,231.7931825,1496.624782,7.929904388,375.097188,389.2726454,13.85311637,39.53278687,5.184346983,0
9.603945705,281.5942349,432.1496453,8.33027629,314.7837613,422.3182271,9.969135936,64.0705476,0.175999313,0
7.296866175,192.7422753,454.7391826,8.750629519,272.0850572,581.9811912,13.58303609,64.43604613,1.626986411,1
6.022872995,145.8062707,1399.474771,5.716378673,285.2189427,369.6130841,8.654764784,,1.83985674,0
6.274171249,223.8606218,85.73438672,7.667533316,389.3911484,437.0513643,12.08502582,52.33907542,3.873018832,0
6.519479038,199.6137208,1060.199032,5.766832205,336.9943349,413.2142305,12.48248239,56.79408397,2.561973659,0
7.63624892,217.2664724,1101.723267,7.254121956,311.9102239,281.0692028,13.02792065,78.58209386,3.300751925,0
7.784253232,237.0839483,1262.748937,7.617648684,381.3375272,365.0325034,13.4538722,33.43986771,4.502413632,0
6.139449994,151.3609669,1462.937,7.723292487,275.079738,478.3323603,18.01626576,99.0612327,5.9459205,0
6.963468112,212.7053322,1464.622783,8.590184464,338.6635348,330.2533754,11.05283837,64.47200138,1.130088528,0
10.21340554,161.0389711,144.6512985,6.796914144,,467.479901,14.10555408,52.33146225,2.316718605,0
9.591314755,177.2525105,1241.667018,6.378917977,373.0517721,375.0282225,11.68464797,61.62982262,5.499771547,0
7.654485505,201.6508542,987.1494038,9.367532688,327.6194527,519.3803669,17.72030029,90.06484922,10,0
7.057005217,224.7210589,988.6460948,6.875298924,343.2863135,315.9134106,14.13712036,32.43852619,6.608743602,0
7.18004699,229.9786941,236.1073936,5.975488073,351.3188263,370.8606317,19.38933723,79.97164725,1.393101493,1
7.920276959,198.412447,992.7713913,6.931095897,348.5479814,472.2760009,17.24961638,59.63089394,0.65135963,1
5.465811152,176.7931521,1474.599742,7.931912958,,467.1483719,11.21490774,47.5323955,2.016462477,0
6.613935194,203.3962271,1372.136926,7.623241595,333.2109033,424.3287402,16.94981073,48.41672504,4.060220812,0
4.497123889,223.23225,686.7394582,6.731610676,372.0289087,481.3417739,8.900408731,62.13428073,2.035184032,0
7.598834684,213.2492578,107.9245613,6.475112719,316.5724147,405.2787385,16.87239534,55.90576965,1.980186894,1
7.97079391,154.3321616,575.3255605,8.495903871,274.8840892,330.0837229,15.98363239,69.94325357,5.464746926,0
6.275220307,146.0553835,1248.265952,8.578677988,,474.0077155,21.36638659,54.12734215,1.345448749,0
9.360980145,236.8615046,1067.173697,4.752267563,341.036337,423.1100797,15.31324277,80.93130521,5.893941967,0
5.161351505,231.5388683,716.0483006,7.821007463,,380.9990976,14.33824816,,1.566695286,0
4.80343768,183.0736286,129.897226,8.952895934,,376.5813885,10.54739835,63.29975681,1.193531646,0
7.336677728,165.7979519,668.9973553,7.835638736,281.8968818,475.6460515,12.3261836,83.39988926,1.815353477,1
8.570647454,216.3818796,730.0861626,4.947531357,341.4606318,501.345347,11.24750722,52.95136272,4.312093046,0
9.525891537,158.7289014,1396.405523,8.467065245,,458.9929359,15.49528414,,0.404031671,0
6.311673606,127.1175552,979.5748502,6.761928511,335.461842,475.3323571,12.7250097,79.42001294,0.656032676,0
8.61802125,255.9535993,501.8967291,8.48242112,361.9714189,471.477419,14.57093189,40.28729832,9.075163537,0
6.942237296,180.2929997,811.7114835,9.710618837,308.9578864,473.0648236,17.72439599,57.59663575,0.578903947,1
6.74105905,205.5956353,145.7801963,4.263279092,356.1365179,407.7216133,10.82904486,83.24380782,2.516096044,1
8.325489906,191.4008206,1460.223942,6.607844327,319.2508585,419.3049802,12.86536617,78.46849123,2.597609028,0
7.978484318,108.9166292,572.0868578,5.398162018,281.1982744,512.2323064,15.01379339,86.67145871,2.017825426,1
4.635411765,179.2406613,742.9076646,9.309160027,,496.3635615,12.78659537,78.26236862,3.104760412,0
9.214810525,159.1821388,565.1617626,6.958284224,296.0769141,359.9744366,15.63685018,63.51431195,0.783419274,0
9.070137031,195.0287168,1039.642009,7.551373984,,534.1669972,17.33405154,38.36806809,2.41332425,0
6.061655948,221.6731343,1010.23663,8.76523791,303.9617387,357.3585666,12.81974056,51.37423861,1.396473104,0
7.5937053,221.5082446,1087.21735,9.181472938,322.6168783,442.5435995,16.5762003,78.12209062,3.251176286,0
7.741045279,197.6858385,438.8076829,7.984166088,341.1001152,303.5967986,14.3308863,70.85686555,0.456739883,1
7.391010649,184.7413941,507.7192977,8.396586914,292.9382207,617.144794,8.348506272,51.45707431,2.538037978,1
6.174542269,222.4363212,231.6142851,7.321858643,297.1386869,374.1195225,15.77923278,93.44633015,0.614696836,0
5.992564948,211.7572051,1000.489459,7.557872729,326.9121339,371.2693736,21.7651695,35.78152885,0.979863618,0
6.961668894,174.9177243,107.7058346,4.660411233,417.3402677,468.8429845,10.0182378,53.34704764,0.740425871,1
8.759093529,166.2697567,916.6393865,7.342534659,,498.313062,12.77988535,56.79331727,0.605752944,0
7.815400232,169.22833,1311.059033,7.923357067,,436.9215083,18.22219495,73.21787544,5.24112048,0
6.444078502,241.2157295,1341.706615,5.738962367,293.4651638,498.2829782,24.75539237,70.72890232,1.009388494,0
8.157548066,177.6628947,701.1047525,9.107017243,326.2906302,478.467047,14.00339576,55.18334729,7.856978757,0
2.727186069,201.0021059,715.9903479,5.818273623,401.268832,371.6163971,12.84681897,89.19243338,10,0
8.723148551,197.276364,161.6053154,10.81093799,,295.7495252,19.95823615,81.7464179,2.540717101,0
4.390429332,234.2713991,1022.609287,3.611358232,369.6084647,570.9750271,12.77577329,44.67568257,0.462956011,0
6.456338588,187.7656217,1240.82616,7.196253771,,346.2917846,10.89295272,61.56116614,1.407843239,0
5.320495158,184.4420107,404.7498292,7.401662765,375.0083235,436.4937616,15.40296074,44.78897033,4.794489091,0
5.057977786,199.5316664,660.8862784,6.12780434,,461.3000946,16.10967826,76.54383862,1.373706937,0
8.741240181,184.9937315,1266.317038,7.505091883,,293.4779981,12.9341595,,0.273114773,0
6.298448198,196.8330011,1321.824678,7.59458402,315.5746022,500.1428984,11.66307317,31.77848383,2.441100295,0
7.519755823,261.3895652,402.6109714,7.056107167,,397.7871189,11.99351588,66.25764933,5.59533046,0
6.929619132,222.890265,848.3274201,7.383783243,,647.3499388,17.3912825,38.73264681,4.767823509,1
7.715561241,179.1468362,329.1150684,9.876515049,328.4590221,364.1341734,12.98249107,49.05124066,0.577563494,1
7.115232837,192.2167384,197.724208,8.792886086,,401.3832642,18.22549227,61.27421599,3.3512266,1
5.075511664,187.6724024,1371.124727,7.784003063,,332.0842934,16.84233409,55.01915102,0.74732418,0
8.494400229,187.4188826,1239.735881,8.871523756,341.5626733,561.7907605,14.2806067,,0.738497889,0
6.259365125,226.5278319,1152.050608,9.060766956,257.4594811,275.0717123,12.77922981,,6.216129491,0
4.665127152,242.1517339,120.7111623,4.803372505,347.0697246,348.4840391,17.61479894,73.00154536,0.86172232,0
6.357827259,235.6774576,1273.406749,5.635029028,381.0977114,460.7452673,13.45253752,72.8594677,0.916509167,0
9.251139686,128.6200791,685.1639101,10.7255236,,553.3462602,16.93086822,69.73668813,0.001960813,0
8.275332613,151.1483219,546.4729288,8.414071858,,410.9092889,10.08505012,107.5859669,6.1361416,0
6.477021798,194.6168939,842.3907235,5.646296962,410.358673,622.9635748,17.6295407,93.07069068,4.719242925,0
6.476113444,236.4932747,182.4622019,6.266781682,275.0908699,496.9897916,18.58853424,58.31334539,2.961177336,0
6.517547423,143.505413,1147.137497,9.252852464,368.3874645,437.1246646,11.57521526,52.42437837,4.162073947,0
10.11512198,196.2747258,894.5308615,7.641894524,328.2692721,324.0456808,18.50537228,77.15780159,0.494795753,0
7.572903178,249.3241987,320.5556405,3.331265958,284.4059131,468.8662639,5.188466455,67.62261619,1.839259481,1
7.645062471,205.7487423,322.9366897,5.659847929,356.6983008,333.0699111,16.98496143,68.90608803,1.297981975,1
8.545425181,139.9068664,317.1605448,7.571951408,423.0459738,528.2665235,18.55617661,68.64858169,0.295408031,0
7.358183739,210.7447082,132.653462,6.950980956,387.3888259,422.0270716,14.68084379,77.32232969,1.997357724,1
6.611436781,190.1628691,902.3077516,7.073006591,,461.0702093,9.106873165,64.22824871,7.605051839,0
6.705475226,181.0729954,1268.504858,10.47497687,271.8627923,351.0637876,11.99636514,,0.122650736,0
6.892598111,193.6294863,75.37241028,8.685011669,327.3406381,478.1026928,13.17290155,52.67395753,1.03365016,1
6.944166645,208.9203404,121.0567352,5.62257229,332.8237989,397.0574736,12.48619176,73.18455681,0.697843287,1
8.091444315,191.8588051,880.5169012,7.979154755,,292.8608167,18.00367868,72.57558072,0.816003602,1
7.077918829,223.7035403,1238.268744,7.392516963,275.6224867,306.7822306,9.697256603,77.19964587,7.172103847,0
8.098960116,219.6587223,523.7713913,6.790681062,,405.0322471,12.75877711,70.37182369,1.893724798,1
6.87892513,214.2160603,556.9408783,7.634724094,,421.1402783,16.82573919,74.62943063,1.883760887,1
7.117952785,185.7441467,914.7024214,8.022936053,350.6578722,394.4405812,17.0648969,86.63182292,4.288553241,1
4.002698973,230.5862845,447.6086892,9.360799141,305.7765825,333.5307684,12.59384807,55.30183586,0.50345367,0
8.374491512,192.9244476,88.58213081,8.860762307,235.995461,463.4351018,19.62817698,81.49652917,2.003990481,1
7.519732714,194.3028009,1116.081351,7.301688666,316.5252085,279.1654357,18.4523096,63.06245845,1.686278935,0
8.497015165,145.2466176,957.1923738,10.65199848,,612.3279735,13.05334011,94.82670621,2.72579139,1
2.655616933,183.3494308,892.0961986,9.534969961,,293.9175991,12.94229093,112.0610274,10,0
10.13256206,184.5527153,1125.441987,7.461702679,352.8302222,338.6810693,21.62471839,91.00793416,4.40184817,0
6.790615558,138.2239834,1029.084714,8.093540888,,389.3028092,17.02353149,100.4409399,1.521824322,0
8.662274225,156.265649,348.5288829,7.639633915,416.5305327,342.7460401,13.59956437,62.50210844,5.272996918,0
5.440141109,160.0982475,561.0975181,6.109515914,405.2955591,541.2207702,11.54632376,46.08191024,0.561550177,0
7.919160858,165.7402292,232.8597054,7.278151486,351.9650538,420.1207129,17.7760534,46.00234038,0.092812047,1
5.419876655,207.6692294,238.2926695,6.844547822,304.2751246,488.4558615,13.48942404,65.30756991,0.686158601,0
6.064346559,233.1753316,1030.483832,6.74969627,,370.9298085,16.33477629,68.69704208,1.248417625,0
9.871047031,152.8188461,1294.970155,7.363060149,324.3828431,342.408791,7.637198277,75.20134629,2.14360743,0
6.713976399,148.2961767,1445.962247,9.084967569,347.9620982,316.5795879,13.49398304,58.86150224,2.864542293,0
7.32614931,180.6805981,961.1033204,8.671792922,396.528754,534.339086,10.2997869,87.652015,7.244095649,0
8.305101596,141.8102426,316.9469189,11.26438585,347.2680922,387.0858873,12.78995759,69.57709863,2.139155978,1
7.743522832,199.1178269,203.1930009,6.383545473,,483.824089,11.63760683,79.47397741,2.08710519,1
7.225628358,199.0833926,1228.633909,8.56119828,291.104167,371.847136,11.97357723,,0.154647381,0
7.547441504,183.2259978,889.1968907,8.389077863,373.0915755,495.4179535,11.63847478,58.661649,0.10660658,1
10.60512338,190.4275996,946.5132805,5.454475986,394.3058761,294.1786394,17.65865165,82.41702192,2.403266152,0
6.913571804,211.1692769,1183.120029,8.883665238,267.2023922,504.908752,14.05469055,68.97647487,1.72971389,0
7.30164857,218.319886,1069.75198,7.527317253,331.8346323,424.2094003,15.00573706,70.05083119,5.482416024,0
8.575981594,215.1367211,1259.964467,7.532773071,316.9594896,359.8300726,14.94467501,79.46399242,0.525488232,0
8.658288899,145.2777064,131.5101629,8.267974106,341.4774736,286.8907768,15.19472369,42.28905418,0.075866232,0
